_time,content,level
2021-07-29T10:44:18.909+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.909+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.909+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.909+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.909+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.909+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.909+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.909+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.881+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.881+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.881+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.881+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.881+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.881+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.881+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.881+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.881+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.881+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,Windows Error Reporting Service 服务处于 停止 状态。,4
2021-07-29T10:44:18.880+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.880+0800,Windows Error Reporting Service 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.879+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,4
2021-07-29T10:44:18.878+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.878+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.878+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.878+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.878+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.878+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.878+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.878+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.849+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.849+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.849+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.848+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.848+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.848+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.848+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.848+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.848+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.848+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.848+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.848+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.848+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.846+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.846+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.846+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.846+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.846+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.846+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.846+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.846+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.846+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,4
2021-07-29T10:44:18.814+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.814+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.814+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.814+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.814+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.814+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.814+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.814+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.813+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,Background Intelligent Transfer Service 服务的启动类型从 按需启动 更改为 自动启动。,4
2021-07-29T10:44:18.812+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.812+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.812+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.811+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.811+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.782+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.782+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.782+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.782+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.782+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.782+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.782+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.782+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.782+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.782+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.781+0800,系统启动时间为 37456341 秒。,4
2021-07-29T10:44:18.781+0800,系统启动时间为 2852719 秒。,4
2021-07-29T10:44:18.781+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.781+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.781+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.781+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.781+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.781+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.781+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.781+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.780+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,4
2021-07-29T10:44:18.779+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.779+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.779+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.779+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.779+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.779+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.779+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.779+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.751+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.751+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.751+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.751+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.751+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.751+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.751+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.751+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.750+0800,Background Intelligent Transfer Service 服务的启动类型从 自动启动 更改为 按需启动。,4
2021-07-29T10:44:18.750+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.750+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.750+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.750+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.750+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.750+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.750+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.750+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.749+0800,Windows Error Reporting Service 服务处于 停止 状态。,4
2021-07-29T10:44:18.749+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.749+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.749+0800,Windows Error Reporting Service 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.749+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.749+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.749+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.747+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,4
2021-07-29T10:44:18.712+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.712+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.712+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,4
2021-07-29T10:44:18.712+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.712+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,4
2021-07-29T10:44:18.680+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.680+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.680+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.680+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.680+0800,打印机 Adobe PDF 所需的驱动程序 Adobe PDF Converter 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.680+0800,打印机 Brother HL-2560DN 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.680+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.680+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.680+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,4
2021-07-29T10:44:18.678+0800,打印机 发送至 OneNote 16 所需的驱动程序 Send to Microsoft OneNote 16 Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.678+0800,打印机 Microsoft XPS Document Writer 所需的驱动程序 Microsoft XPS Document Writer v4 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.678+0800,打印机 Microsoft Print to PDF 所需的驱动程序 Microsoft Print To PDF 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.678+0800,打印机 Brother HL-2560DN [3c2af4326d9c] (2) 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.678+0800,打印机 Brother HL-2560DN [3c2af4263546] 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
2021-07-29T10:44:18.678+0800,打印机 Brother HL-L8260CDN series 所需的驱动程序 Microsoft IPP Class Driver 未知。登录之前，请与管理员联系，安装驱动程序。,4
