_time,content,子串类型明细,子串类型模式,模式长度,是否包含中文,切分的结果,切分后的长度,event_key,EventId,EventTemplate,star_ratio,Occurrences,ParameterList
2021-07-29T10:44:45.591+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,39,['停止']
2021-07-29T10:44:45.562+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,72,['停止']
2021-07-29T10:44:45.562+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,73,['正在运行']
2021-07-29T10:44:45.562+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,74,['停止']
2021-07-29T10:44:45.562+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,40,['正在运行']
2021-07-29T10:44:45.562+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,75,['正在运行']
2021-07-29T10:44:45.561+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,41,['停止']
2021-07-29T10:44:45.531+0800,Background Intelligent Transfer Service 服务的启动类型从 按需启动 更改为 自动启动。,-,-,-,-,-,-,-,78,Background Intelligent Transfer Service   服务的启动类型从   <<*>>   更改为   <<*>> 。,-,3,"['按需启动', '自动启动']"
2021-07-29T10:44:45.531+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,42,['正在运行']
2021-07-29T10:44:45.530+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,76,['正在运行']
2021-07-29T10:44:45.530+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,77,['停止']
2021-07-29T10:44:45.530+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,78,['正在运行']
2021-07-29T10:44:45.529+0800,系统启动时间为 2075121 秒。,-,-,-,-,-,-,-,79,系统启动 时间 为   <<*>>   秒 。,-,3,['2075121']
2021-07-29T10:44:45.529+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,79,['停止']
2021-07-29T10:44:45.528+0800,系统启动时间为 36678778 秒。,-,-,-,-,-,-,-,79,系统启动 时间 为   <<*>>   秒 。,-,4,['36678778']
2021-07-29T10:44:45.502+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,43,['停止']
2021-07-29T10:44:45.500+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,80,['停止']
2021-07-29T10:44:45.500+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,44,['正在运行']
2021-07-29T10:44:45.500+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,81,['正在运行']
2021-07-29T10:44:45.500+0800,Background Intelligent Transfer Service 服务的启动类型从 自动启动 更改为 按需启动。,-,-,-,-,-,-,-,78,Background Intelligent Transfer Service   服务的启动类型从   <<*>>   更改为   <<*>> 。,-,4,"['自动启动', '按需启动']"
2021-07-29T10:44:45.499+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,82,['停止']
2021-07-29T10:44:45.499+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,83,['正在运行']
2021-07-29T10:44:45.473+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,45,['停止']
2021-07-29T10:44:45.470+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,84,['停止']
2021-07-29T10:44:45.470+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,85,['正在运行']
2021-07-29T10:44:45.470+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,86,['停止']
2021-07-29T10:44:45.470+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,46,['正在运行']
2021-07-29T10:44:45.470+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,87,['正在运行']
2021-07-29T10:44:45.442+0800,打印机 Webex Document Loader 所需的驱动程序 Webex Document Loader 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   Webex Document Loader   所 需 的 驱动程序   Webex Document Loader   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,1,[]
2021-07-29T10:44:45.442+0800,打印机 HP LaserJet Pro M404-M405 PCL 6 (V3) 所需的驱动程序 HP LaserJet Pro M404-M405 PCL 6 (V3) 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,2,"['HP LaserJet Pro M404-M405 PCL 6 (V3)', 'HP LaserJet Pro M404-M405 PCL 6 (V3)']"
2021-07-29T10:44:45.442+0800,打印机 !!192.168.27.188!HP LaserJet M1530 MFP Series PCL 6 所需的驱动程序 HP LaserJet M1530 MFP Series PCL 6 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,3,"['!!192.168.27.188!HP LaserJet M1530 MFP Series PCL 6', 'HP LaserJet M1530 MFP Series PCL 6']"
2021-07-29T10:44:45.442+0800,打印机 Brother PT-9700PC 所需的驱动程序 Brother PT-9700PC 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,4,"['Brother PT-9700PC', 'Brother PT-9700PC']"
2021-07-29T10:44:45.442+0800,打印机 HP DJ 2130 series 所需的驱动程序 HP DJ 2130 series 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,5,"['HP DJ 2130 series', 'HP DJ 2130 series']"
2021-07-29T10:44:45.441+0800,Application Experience 服务处于 正在运行 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   正在运行   状态 。,-,1,[]
2021-07-29T10:44:45.441+0800,系统时间已从 ?2020?-?12?-?21T06:05:38.945447400Z 更改为 ?2020?-?12?-?21T06:05:54.707000000Z。,-,-,-,-,-,-,-,82,系统 时间 已 从   ?2020?-?12?-?21T06 : 05 : 38.945447400Z   更 改为   ?2020?-?12?-?21T06 : 05 : 54.707000000Z 。,-,1,[]
2021-07-29T10:44:45.441+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,47,['停止']
2021-07-29T10:44:45.440+0800,Windows Error Reporting Service 服务处于 停止 状态。,-,-,-,-,-,-,-,73,Windows Error Reporting Service   服务处于   <<*>>   状态 。,-,3,['停止']
2021-07-29T10:44:45.440+0800,Application Experience 服务处于 停止 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,2,['停止']
2021-07-29T10:44:45.440+0800,打印机 !!202.202.202.134!HP LaserJet Pro M404-M405 PCL 6 (V3) 所需的驱动程序 HP LaserJet Pro M404-M405 PCL 6 (V3) 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,6,"['!!202.202.202.134!HP LaserJet Pro M404-M405 PCL 6 (V3)', 'HP LaserJet Pro M404-M405 PCL 6 (V3)']"
2021-07-29T10:44:45.440+0800,Windows Error Reporting Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,73,Windows Error Reporting Service   服务处于   <<*>>   状态 。,-,4,['正在运行']
2021-07-29T10:44:45.440+0800,Application Experience 服务处于 正在运行 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,3,['正在运行']
2021-07-29T10:44:45.440+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,48,['正在运行']
2021-07-29T10:44:45.439+0800,Windows Error Reporting Service 服务处于 停止 状态。,-,-,-,-,-,-,-,73,Windows Error Reporting Service   服务处于   <<*>>   状态 。,-,5,['停止']
2021-07-29T10:44:45.439+0800,Windows Error Reporting Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,73,Windows Error Reporting Service   服务处于   <<*>>   状态 。,-,6,['正在运行']
2021-07-29T10:44:45.439+0800,Application Experience 服务处于 正在运行 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,4,['正在运行']
2021-07-29T10:44:45.439+0800,文件系统筛选器“FileInfo”(6.1，?2009?-?07?-?14T07:34:25.000000000Z)已成功加载并注册到筛选器管理器。,-,-,-,-,-,-,-,83,文件系统 筛选 器 “FileInfo”(6.1 ， ?2009?-?07?-?14T07 : 34 : 25.000000000Z) 已 成功 加载 并 注册 到 筛选 器 管理器 。,-,1,[]
2021-07-29T10:44:45.412+0800,生成以下严重警告: 10。内部错误状态为 1203。,-,-,-,-,-,-,-,76,生成 以下 严重 警告 :   10 。 内部 错误 状态 为   1203 。,-,6,[]
2021-07-29T10:44:45.412+0800,打印机 !!202.202.202.144!HP LaserJet Pro M404-M405 PCL 6 (V3) 所需的驱动程序 HP LaserJet Pro M404-M405 PCL 6 (V3) 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,7,"['!!202.202.202.144!HP LaserJet Pro M404-M405 PCL 6 (V3)', 'HP LaserJet Pro M404-M405 PCL 6 (V3)']"
2021-07-29T10:44:45.412+0800,终端服务器安全层在协议流中检测到错误，并已取消客户端连接。 客户端 IP: 192.168.100.132。,-,-,-,-,-,-,-,77,终端服务器 安全 层 在 协议 流中 检测 到 错误 ， 并 已 取消 客户端 连接 。   客户端   IP :   192.168.100.132 。,-,2,[]
2021-07-29T10:44:45.412+0800,Application Experience 服务处于 停止 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,5,['停止']
2021-07-29T10:44:45.412+0800,Application Experience 服务处于 停止 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,6,['停止']
2021-07-29T10:44:45.412+0800,DCOM 无法使用任何配置的协议与计算机 LISSVR 通信。,-,-,-,-,-,-,-,84,DCOM   无法 使用 任何 配置 的 协议 与 计算机   LISSVR   通信 。,-,1,[]
2021-07-29T10:44:45.412+0800,DCOM 无法使用任何配置的协议与计算机 LISSVR 通信。,-,-,-,-,-,-,-,84,DCOM   无法 使用 任何 配置 的 协议 与 计算机   LISSVR   通信 。,-,2,[]
2021-07-29T10:44:45.411+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,88,['停止']
2021-07-29T10:44:45.411+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,89,['正在运行']
2021-07-29T10:44:45.411+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,49,['停止']
2021-07-29T10:44:45.411+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,90,['停止']
2021-07-29T10:44:45.411+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,50,['正在运行']
2021-07-29T10:44:45.411+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,91,['正在运行']
2021-07-29T10:44:45.411+0800,终端服务器安全层在协议流中检测到错误，并已取消客户端连接。 客户端 IP: 192.168.100.132。,-,-,-,-,-,-,-,77,终端服务器 安全 层 在 协议 流中 检测 到 错误 ， 并 已 取消 客户端 连接 。   客户端   IP :   192.168.100.132 。,-,3,[]
2021-07-29T10:44:45.409+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,51,['正在运行']
2021-07-29T10:44:45.409+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,52,['停止']
2021-07-29T10:44:45.408+0800,系统时间已从 ?2020?-?12?-?21T07:23:13.343947300Z 更改为 ?2020?-?12?-?21T07:23:34.971000000Z。,-,-,-,-,-,-,-,82,系统 时间 已 从   <<*>> : <<*>> : <<*>>   更 改为   <<*>> : <<*>> : <<*>> 。,-,2,"['?2020?-?12?-?21T07', '23', '13.343947300Z', '?2020?-?12?-?21T07', '23', '34.971000000Z']"
2021-07-29T10:44:45.381+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,53,['停止']
2021-07-29T10:44:45.381+0800,Application Experience 服务处于 正在运行 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,7,['正在运行']
2021-07-29T10:44:45.381+0800,接收到以下严重警告: 20。,-,-,-,-,-,-,-,85,接收 到 以下 严重 警告 :   20 。,-,1,[]
2021-07-29T10:44:45.380+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,92,['停止']
2021-07-29T10:44:45.380+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,93,['正在运行']
2021-07-29T10:44:45.380+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,94,['停止']
2021-07-29T10:44:45.380+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,54,['正在运行']
2021-07-29T10:44:45.380+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,95,['正在运行']
2021-07-29T10:44:45.380+0800,Application Experience 服务处于 停止 状态。,-,-,-,-,-,-,-,81,Application Experience   服务处于   <<*>>   状态 。,-,8,['停止']
2021-07-29T10:44:45.378+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,55,['停止']
2021-07-29T10:44:45.345+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,56,['正在运行']
2021-07-29T10:44:45.344+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,96,['停止']
2021-07-29T10:44:45.344+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,57,['正在运行']
2021-07-29T10:44:45.344+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,97,['正在运行']
2021-07-29T10:44:45.344+0800,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。,-,-,-,-,-,-,-,72,WinHTTP Web Proxy Auto-Discovery Service   服务处于   <<*>>   状态 。,-,58,['停止']
2021-07-29T10:44:45.343+0800,Google 更新服务 (gupdate) 服务处于 停止 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,98,['停止']
2021-07-29T10:44:45.343+0800,Google 更新服务 (gupdate) 服务处于 正在运行 状态。,-,-,-,-,-,-,-,71,Google   更新服务   (gupdate)   服务处于   <<*>>   状态 。,-,99,['正在运行']
2021-07-29T10:44:45.343+0800,文件系统筛选器“FileInfo”(版本 6.1，?2009?-?07?-?14T07:34:25.000000000Z)已成功卸载。,-,-,-,-,-,-,-,86,文件系统 筛选 器 “FileInfo”( 版本   6.1 ， ?2009?-?07?-?14T07 : 34 : 25.000000000Z) 已 成功 卸载 。,-,1,[]
2021-07-29T10:44:45.343+0800,打印机 !!202.202.202.144!HP LaserJet Pro M404-M405 PCL 6 (V3) 所需的驱动程序 HP LaserJet Pro M404-M405 PCL 6 (V3) 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,8,"['!!202.202.202.144!HP LaserJet Pro M404-M405 PCL 6 (V3)', 'HP LaserJet Pro M404-M405 PCL 6 (V3)']"
2021-07-29T10:44:45.343+0800,打印机 !!202.202.202.144!HP LaserJet M1530 MFP Series PCL 6 所需的驱动程序 HP LaserJet M1530 MFP Series PCL 6 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,9,"['!!202.202.202.144!HP LaserJet M1530 MFP Series PCL 6', 'HP LaserJet M1530 MFP Series PCL 6']"
2021-07-29T10:44:45.343+0800,打印机 !!202.202.202.134!HP LaserJet Pro M404-M405 PCL 6 (V3) 所需的驱动程序 HP LaserJet Pro M404-M405 PCL 6 (V3) 未知。登录之前，请与管理员联系，安装驱动程序。,-,-,-,-,-,-,-,80,打印机   <<*>>   所 需 的 驱动程序   <<*>>   未知 。 登录 之前 ， 请 与 管理员 联系 ， 安装 驱动程序 。,-,10,"['!!202.202.202.134!HP LaserJet Pro M404-M405 PCL 6 (V3)', 'HP LaserJet Pro M404-M405 PCL 6 (V3)']"
